0.828568,0.026086,0.145346,
0.574165,0.324885,0.100949,
0.0194932,0.562817,0.41769,
0.002154,0.751134,0.246712,
0.0567068,0.163509,0.779784,
0.885785,0.105594,0.00862043,
0.637576,0.361311,0.00111305,
0.165017,0.834852,0.000130678,
0.00424559,0.988907,0.00684711,
0.599944,0.2506,0.149457,
0.0662422,0.0202321,0.913526,
0.516418,0.0329755,0.450606,
0.793924,0.205633,0.000443359,
0.384551,0.615417,3.17065e-05,
0.0234568,0.975949,0.000594486,
0.00190478,0.884862,0.113233,
0.523999,0.0251273,0.450874,
0.776688,0.00955363,0.213758,
0.727334,0.180025,0.0926414,
0.109081,0.795055,0.0958632,
0.00338131,0.222649,0.77397,
0.28691,0.47659,0.2365,
0.785348,0.214418,0.000234276,
0.192714,0.804765,0.00252074,
0.0247195,0.778116,0.197164,
0.530886,0.0157663,0.453347,
0.84953,0.00860404,0.141866,
0.762762,0.156719,0.0805185,
0.0684745,0.647855,0.283671,
0.00214379,0.613798,0.384058,
0.204244,0.209689,0.586067,
0.893608,0.0968541,0.00953794,
0.364318,0.633501,0.00218157,
0.00836688,0.907554,0.0840787,
0.00655136,0.0689848,0.924464,
0.436336,0.00306865,0.560595,
0.991021,0.00632589,0.00265306,
0.964809,0.03515,4.14252e-05,
0.777934,0.221146,0.000920317,
0.0714443,0.921356,0.00719958,
0.00388652,0.470729,0.525384,
0.00779282,0.0449134,0.947294,
0.468556,0.49117,0.0402742,
0.650426,0.349213,0.000360775,
0.27989,0.720074,3.60185e-05,
0.303049,0.695276,0.0016758,
0.251757,0.505132,0.243111,
0.172757,0.0177731,0.80947,
0.975388,0.0185979,0.00601368,
0.880049,0.119024,0.000927697,
0.181618,0.808473,0.00990884,
0.000680068,0.475101,0.524219,
0.00116329,0.603836,0.395,
0.344212,0.265775,0.390014,
0.965822,0.00825331,0.0259252,
0.790158,0.18634,0.0235023,
0.030546,0.38932,0.580134,
0.00790179,0.876117,0.115981,
0.376177,0.0986812,0.525142,
0.941568,0.0296552,0.0287772,
0.35767,0.53446,0.10787,
0.00772363,0.48455,0.507726,
0.0725379,0.506197,0.421265,
0.917488,0.0402645,0.0422478,
0.686602,0.312258,0.00113927,
0.0153175,0.956527,0.0281554,
0.0162217,0.175391,0.808387,
0.679597,0.000622079,0.319781,
0.996147,0.00331213,0.000540398,
0.981529,0.0175926,0.000878808,
0.757701,0.240571,0.00172848,
0.0284957,0.848603,0.122901,
9.01391e-05,0.113117,0.886793,
0.00214,0.846278,0.151582,
0.669867,0.028566,0.301567,
0.997169,0.0021549,0.000675665,
0.979429,0.0198206,0.000750772,
0.607999,0.39118,0.000820941,
0.0103445,0.854297,0.135359,
0.000311269,0.073737,0.925952,
0.0553038,0.668886,0.275811,
0.942287,0.0521222,0.00559032,
0.74749,0.252376,0.000134432,
0.0948867,0.904592,0.000521313,
0.0043877,0.921665,0.0739468,
0.00638353,0.0724628,0.921154,
0.480911,0.000492122,0.518597,
0.996526,3.27895e-08,0.00347439,
0.999648,5.55463e-07,0.000351029,
0.998834,0.000119592,0.00104655,
0.687973,0.0211558,0.290871,
0.608015,0.312439,0.0795457,
0.0776947,0.900074,0.022231,
0.00111973,0.280016,0.718864,
0.0106068,0.131928,0.857466,
0.666278,0.27757,0.0561517,
0.798603,0.201253,0.000143244,
0.326997,0.672928,7.43363e-05,
0.0105309,0.989248,0.000221603,
0.601008,0.371756,0.0272361,
0.0918547,0.118565,0.78958,
0.106996,0.0997823,0.793221,
0.47554,0.523196,0.00126403,
0.471344,0.528603,5.26942e-05,
0.193542,0.806368,8.98879e-05,
0.488812,0.499756,0.0114315,
0.102725,0.202131,0.695144,
0.694211,0.00761987,0.298169,
0.923479,0.0711549,0.0053661,
0.270662,0.723493,0.00584504,
0.000838359,0.590755,0.408407,
0.00135552,0.322604,0.67604,
0.00702706,0.977629,0.0153442,
0.910049,0.0345482,0.0554026,
0.16451,0.0661883,0.769302,
0.332533,0.664872,0.00259475,
0.109077,0.885472,0.0054514,
0.526387,0.197395,0.276218,
0.201616,0.123284,0.675101,
0.420205,0.578112,0.00168291,
0.274383,0.718091,0.00752573,
0.309549,0.333784,0.356667,
0.302658,0.0110703,0.686271,
0.941539,0.0526545,0.00580625,
0.557888,0.439755,0.00235716,
0.00775296,0.904708,0.0875392,
0.000333712,0.0839652,0.915701,
0.00363859,0.954743,0.0416181,
0.74336,0.158846,0.0977943,
0.238704,0.0305063,0.73079,
0.519979,0.47296,0.00706139,
0.0347915,0.959987,0.00522139,
0.0664854,0.574915,0.3586,
0.697664,0.00214397,0.300192,
0.730615,0.0325502,0.236834,
0.744527,0.251631,0.00384203,
0.0673889,0.910142,0.0224691,
6.10498e-05,0.268801,0.731138,
0.00628959,0.0404949,0.953215,
0.412225,0.557983,0.0297913,
0.726,0.273652,0.000348669,
0.373714,0.626172,0.00011429,
0.262437,0.737489,7.45682e-05,
0.396278,0.599969,0.00375331,
0.176074,0.465961,0.357965,
0.427707,0.00539702,0.566896,
0.911039,0.00985515,0.0791057,
0.852888,0.124194,0.0229176,
0.0720739,0.567153,0.360773,
0.00380111,0.760449,0.23575,
0.00883207,0.372318,0.61885,
0.67004,0.0958773,0.234082,
0.678208,0.321378,0.000414111,
0.236832,0.763167,1.04746e-06,
0.0211529,0.978743,0.000104256,
0.828011,0.166827,0.00516181,
0.0488614,0.117936,0.833203,
0.0168676,0.0147071,0.968425,
0.375806,0.617301,0.0068933,
0.663514,0.33619,0.000296176,
0.258441,0.741034,0.000524579,
0.305189,0.633784,0.0610266,
0.142697,0.060302,0.797001,
0.80633,0.0252952,0.168375,
0.860059,0.139863,7.75117e-05,
0.2615,0.736977,0.00152234,
0.00359041,0.930311,0.0660987,
0.00176025,0.0967741,0.901466,
0.216785,0.0142046,0.76901,
0.916846,0.0823842,0.000769416,
0.687006,0.312994,2.51779e-07,
0.170376,0.829622,2.46246e-06,
0.00105303,0.998688,0.000259216,
0.00298617,0.969639,0.0273752,
0.699595,0.0705549,0.22985,
0.0595337,0.00106004,0.939406,
0.822879,0.0172405,0.15988,
0.912406,0.0870354,0.00055811,
0.629764,0.370236,1.62042e-07,
0.0269888,0.973,1.11595e-05,
0.000954675,0.997407,0.00163857,
1.85048e-05,0.816321,0.18366,
0.000894403,0.026408,0.972698,
0.293309,0.0714485,0.635243,
0.536771,0.46113,0.00209841,
0.25389,0.746036,7.40242e-05,
0.515169,0.483544,0.00128676,
0.126132,0.623035,0.250833,
0.422413,0.0182167,0.55937,
0.940323,0.00463815,0.0550387,
0.8649,0.103398,0.0317016,
0.0705799,0.486757,0.442663,
0.00304268,0.789545,0.207412,
2.80871e-05,0.348844,0.651127,
0.0126061,0.37288,0.614514,
0.794332,0.142234,0.0634343,
0.704857,0.295143,1.53611e-07,
0.160761,0.839237,1.60477e-06,
0.0130722,0.986508,0.00042003,
0.893836,0.0921538,0.0140097,
0.00982178,0.0447549,0.945423,
0.0912144,0.609753,0.299032,
0.842022,0.151063,0.00691472,
0.452002,0.544564,0.00343369,
0.0128355,0.791709,0.195455,
0.0314689,0.0367195,0.931812,
0.932393,0.040848,0.0267587,
0.821844,0.17783,0.00032585,
0.330573,0.669319,0.000107563,
0.00716061,0.982738,0.0101011,
6.01018e-06,0.426978,0.573016,
0.000379965,0.0110827,0.988537,
0.167512,0.576736,0.255753,
0.797961,0.199606,0.00243265,
0.615546,0.384319,0.000134276,
0.07288,0.92698,0.000139975,
0.340527,0.645569,0.0139042,
0.203354,0.161518,0.635127,
0.189602,0.168328,0.64207,
0.474028,0.525768,0.00020467,
0.386564,0.612203,0.00123291,
0.208437,0.64704,0.144523,
0.369728,0.0286845,0.601588,
0.863854,0.0897112,0.0464349,
0.310997,0.680322,0.00868155,
0.00448372,0.607491,0.388026,
0.00602493,0.0916898,0.902285,
0.535041,0.389988,0.0749704,
0.815269,0.184415,0.000316081,
0.140702,0.847801,0.0114972,
0.000691943,0.439439,0.559869,
0.0831541,0.170239,0.746607,
0.662307,0.333323,0.00436944,
0.348512,0.651369,0.000118104,
0.200012,0.794457,0.00553118,
0.308188,0.32922,0.362592,
0.169099,0.010201,0.8207,
0.943616,0.0551955,0.00118805,
0.667431,0.331944,0.000625534,
0.0380884,0.940279,0.0216322,
0.000737751,0.275883,0.723379,
0.0158856,0.0395565,0.944558,
0.505173,0.485308,0.00951917,
0.553856,0.446112,3.16571e-05,
0.559792,0.440077,0.000130688,
0.301527,0.698472,1.01252e-06,
0.368953,0.630613,0.000433532,
0.233211,0.654398,0.112391,
0.196586,0.0347431,0.768671,
0.46444,0.00198987,0.53357,
0.757221,0.00622069,0.236558,
0.945095,0.0496727,0.00523253,
0.382242,0.610552,0.00720626,
0.00236949,0.560292,0.437339,
0.000441977,0.515409,0.484149,
0.0597912,0.438026,0.502182,
0.950268,0.00287331,0.0468583,
0.987352,0.0118958,0.000752005,
0.68213,0.276367,0.0415032,
0.0158903,0.412859,0.57125,
0.00312091,0.817208,0.179671,
0.358802,0.0667503,0.574448,
0.939993,0.0580294,0.00197784,
0.628059,0.371372,0.000569111,
0.0248309,0.959573,0.0155957,
0.00123989,0.318184,0.680576,
0.00686847,0.108962,0.884169,
0.641168,0.281731,0.0771009,
0.854385,0.145451,0.000164786,
0.476296,0.523663,4.07897e-05,
0.0144096,0.983344,0.00224658,
0.0709879,0.703323,0.225689,
0.667176,0.010298,0.322526,
0.351861,0.032698,0.615441,
0.717676,0.279802,0.002522,
0.151348,0.846311,0.0023407,
0.0377052,0.776761,0.185534,
0.687665,0.0108305,0.301504,
0.786245,0.051133,0.162621,
0.309891,0.591835,0.0982737,
0.00526921,0.443824,0.550907,
0.00904326,0.708779,0.282178,
0.749324,0.0350426,0.215633,
0.916129,0.0834327,0.000437965,
0.336643,0.663328,2.8575e-05,
0.00187031,0.993345,0.00478438,
0.00100876,0.626467,0.372524,
0.151347,0.0130023,0.835651,
0.972016,0.019299,0.0086852,
0.912893,0.0871027,4.5997e-06,
0.439033,0.560832,0.000134363,
0.0136256,0.967947,0.0184273,
0.000420077,0.294353,0.705227,
0.000100175,0.0265879,0.973312,
0.0120024,0.780178,0.20782,
0.913832,0.0191713,0.0669967,
0.951186,0.0487415,7.24151e-05,
0.798968,0.201004,2.80976e-05,
0.247815,0.751808,0.000376898,
0.0021256,0.961439,0.0364349,
0.275339,0.118127,0.606534,
0.540885,0.0033134,0.455802,
0.859521,0.0587171,0.0817617,
0.552005,0.444656,0.00333865,
0.015847,0.877074,0.107079,
0.000210147,0.111204,0.888586,
0.00737418,0.857045,0.135581,
0.893722,0.0110445,0.0952332,
0.987719,0.0121998,8.15269e-05,
0.75715,0.241029,0.00182076,
0.0250894,0.823779,0.151132,
0.000979763,0.0665831,0.932437,
0.0105999,0.949212,0.0401884,
0.925657,0.0133822,0.0609608,
0.105152,0.0190253,0.875822,
0.501888,0.489673,0.00843858,
0.0577607,0.940631,0.00160832,
0.0261368,0.839003,0.13486,
0.769625,0.0150296,0.215345,
0.256405,0.00295198,0.740643,
0.956188,0.0434243,0.000387759,
0.714026,0.28477,0.00120405,
0.0353223,0.947261,0.0174163,
0.000192688,0.272612,0.727195,
0.0014847,0.0678864,0.930629,
0.270617,0.572186,0.157197,
0.949926,0.048206,0.00186814,
0.648486,0.351489,2.54169e-05,
0.0245115,0.971805,0.00368342,
0.000989482,0.631197,0.367814,
0.0901385,0.0143981,0.895463,
0.980297,0.0020766,0.0176263,
0.990726,0.00919221,8.20471e-05,
0.941696,0.0575739,0.000730303,
0.515628,0.484235,0.000136728,
0.0162303,0.960311,0.0234588,
0.00173304,0.241998,0.756269,
0.092043,0.00766871,0.900288,
0.922925,0.0728316,0.00424369,
0.735978,0.264015,6.22843e-06,
0.227332,0.772605,6.2881e-05,
0.00547089,0.987375,0.00715395,
0.00134552,0.459295,0.539359,
0.0486953,0.00423678,0.947068,
0.967146,0.0019074,0.030947,
0.991378,0.0084994,0.000122109,
0.962053,0.0379473,2.44205e-09,
0.649849,0.350151,8.52282e-08,
0.0323711,0.967613,1.60717e-05,
0.00718751,0.989343,0.00346977,
0.654607,0.217968,0.127425,
0.0514617,0.0100031,0.938535,
0.607402,0.110665,0.281933,
0.559004,0.440505,0.000490911,
0.10451,0.895486,3.87861e-06,
0.309654,0.68804,0.00230664,
0.278226,0.395543,0.326232,
0.0348165,0.0228127,0.942371,
0.565844,0.427734,0.0064222,
0.363526,0.636462,1.18537e-05,
0.402882,0.596529,0.000588546,
0.269114,0.695506,0.0353801,
0.197881,0.0943284,0.707791,
0.645134,0.0100328,0.344833,
0.928507,0.0710898,0.00040307,
0.373715,0.625394,0.000891467,
0.00516165,0.863421,0.131417,
0.00109376,0.0362268,0.962679,
0.200278,0.068493,0.731229,
0.481109,0.518568,0.000322698,
0.370243,0.629654,0.000102897,
0.502657,0.496743,0.000599819,
0.112339,0.796786,0.0908751,
0.429852,0.0402515,0.529896,
0.803447,0.0192651,0.177288,
0.795831,0.201178,0.00299049,
0.0831096,0.899524,0.0173665,
0.000929749,0.334022,0.665048,
0.001221,0.651122,0.347657,
0.419878,0.135415,0.444707,
0.99647,0.00252147,0.00100854,
0.982637,0.0169931,0.000370294,
0.824515,0.175466,1.85049e-05,
0.0515955,0.948189,0.000215553,
0.00237831,0.965371,0.0322511,
1.66306e-05,0.168607,0.831376,
0.00101093,0.00713003,0.991859,
0.299421,0.561726,0.138853,
0.671149,0.32881,4.04026e-05,
0.571846,0.428153,9.51382e-07,
0.238832,0.761164,3.89307e-06,
0.533444,0.465705,0.000850579,
0.145658,0.694846,0.159496,
0.313048,0.0212982,0.665654,
0.881408,0.00544468,0.113148,
0.901213,0.069774,0.0290131,
0.14741,0.547999,0.304592,
0.00455451,0.716917,0.278528,
0.00056127,0.551541,0.447898,
0.144311,0.112125,0.743564,
0.705072,0.292842,0.00208561,
0.343392,0.656492,0.000115525,
0.237714,0.758165,0.00412084,
0.276519,0.418096,0.305385,
0.0491656,0.0162824,0.934552,
0.893806,0.0962782,0.0099157,
0.646674,0.352651,0.000675105,
0.104699,0.894664,0.000637683,
0.000785418,0.969814,0.0294004,
0.000188535,0.18786,0.811951,
0.000219127,0.00348144,0.996299,
0.150602,0.0796142,0.769783,
0.399946,0.60003,2.33764e-05,
0.529766,0.470103,0.000131199,
0.367469,0.63251,2.1391e-05,
0.112583,0.882683,0.00473496,
0.411172,0.37386,0.214967,
0.0617181,0.0131054,0.925176,
0.939824,0.0387674,0.0214083,
0.815062,0.184648,0.00028985,
0.240652,0.759218,0.00013022,
0.00662665,0.975777,0.0175962,
0.00189735,0.291752,0.70635,
0.123745,0.00448986,0.871765,
0.991863,0.000770345,0.00736624,
0.996355,0.00357351,7.14444e-05,
0.984778,0.0152209,1.19485e-06,
0.918604,0.0813872,8.66362e-06,
0.483285,0.516474,0.000241308,
0.0105454,0.984215,0.00523934,
5.77448e-05,0.616423,0.383519,
1.61484e-06,0.0135201,0.986478,
0.000414573,0.894231,0.105355,
0.429172,0.324021,0.246807,
0.984109,0.00410924,0.011782,
0.596074,0.132229,0.271697,
0.12083,0.736464,0.142706,
0.00704494,0.555093,0.437862,
0.244445,0.139248,0.616307,
0.625551,0.373098,0.00135034,
0.134902,0.865,9.78314e-05,
0.101581,0.884717,0.0137019,
0.447403,0.159923,0.392674,
0.210145,0.205617,0.584238,
0.493102,0.504724,0.00217412,
0.278905,0.717872,0.00322257,
0.348941,0.445567,0.205491,
0.26725,0.0338405,0.698909,
0.819048,0.172182,0.00877004,
0.206529,0.793344,0.00012721,
0.00614521,0.975562,0.018293,
0.296008,0.192774,0.511218,
0.49031,0.0106973,0.498993,
0.862016,0.0840099,0.0539745,
0.470272,0.526451,0.00327612,
0.00394977,0.944718,0.0513327,
0.00176652,0.0943496,0.903884,
0.140861,0.00477261,0.854366,
0.956151,0.0398079,0.00404062,
0.834069,0.165862,6.84592e-05,
0.452557,0.54708,0.000362684,
0.0283893,0.969065,0.00254593,
0.0523839,0.657586,0.29003,
0.778848,0.00785147,0.2133,
0.759418,0.0406327,0.199949,
0.565621,0.424434,0.00994568,
0.0120912,0.826616,0.161293,
0.00407832,0.0840516,0.91187,
0.431031,0.457378,0.111591,
0.618631,0.380337,0.00103257,
0.191524,0.80745,0.00102554,
0.32813,0.607121,0.0647497,
0.122361,0.0559098,0.821729,
0.71621,0.0293202,0.25447,
0.840797,0.159061,0.000141926,
0.239776,0.75994,0.000284629,
0.00701448,0.964798,0.0281871,
0.000403547,0.205127,0.794469,
0.0734708,0.0371142,0.889415,
0.641328,0.356329,0.00234319,
0.344225,0.655471,0.000304187,
0.494912,0.503572,0.00151595,
0.201629,0.681361,0.117011,
0.264478,0.0349405,0.700581,
0.938383,0.0362035,0.0254133,
0.545468,0.450541,0.00399139,
0.00798422,0.770256,0.221759,
0.00175694,0.13726,0.860983,
0.33456,0.471733,0.193707,
0.829136,0.169271,0.00159341,
0.386095,0.613662,0.000243577,
0.0280701,0.967445,0.00448536,
0.614117,0.184387,0.201496,
0.0873327,0.00243152,0.910236,
0.949995,0.00639133,0.043614,
0.954542,0.0442392,0.00121837,
0.475423,0.517445,0.00713257,
0.0157776,0.795745,0.188477,
0.00351804,0.087795,0.908687,
0.414194,0.483026,0.102781,
0.764444,0.235036,0.00052001,
0.232989,0.766979,3.21349e-05,
0.0270709,0.967072,0.00585729,
0.732312,0.156047,0.111641,
0.0370255,0.0252998,0.937675,
0.555902,0.42604,0.0180586,
0.36046,0.639416,0.000123932,
0.385189,0.611184,0.00362715,
0.237503,0.494775,0.267722,
0.389802,0.0158135,0.594384,
0.913424,0.0498389,0.0367372,
0.440819,0.535437,0.0237436,
0.00689216,0.445767,0.54734,
0.00430643,0.819927,0.175766,
0.517438,0.180557,0.302005,
0.841304,0.00572745,0.152968,
0.720151,0.116638,0.163211,
0.151874,0.707228,0.140898,
0.00430995,0.442148,0.553542,
0.017425,0.621709,0.360866,
0.870787,0.0193492,0.109864,
0.923227,0.0741862,0.002587,
0.41042,0.588827,0.000753425,
0.00446502,0.916919,0.0786164,
9.00999e-08,0.0761743,0.923826,
7.54349e-06,0.912853,0.0871399,
0.0156179,0.493091,0.491292,
0.87091,0.00703946,0.122051,
0.98468,0.0141236,0.00119653,
0.898273,0.10122,0.000506442,
0.209652,0.78696,0.00338789,
0.000412788,0.677332,0.322255,
3.61996e-05,0.0604187,0.939545,
0.0161471,0.723198,0.260655,
0.926586,0.0329012,0.0405125,
0.898721,0.100852,0.000427192,
0.613063,0.386783,0.00015402,
0.0551161,0.9448,8.37536e-05,
8.17406e-05,0.98843,0.0114886,
0.00105712,0.369078,0.629865,
0.00173367,0.00221645,0.99605,
0.391593,0.000708419,0.607698,
0.993165,0.00676927,6.59826e-05,
0.972617,0.0270908,0.000292049,
0.887235,0.112765,1.25435e-07,
0.621332,0.378667,4.96784e-07,
0.132983,0.86701,7.4331e-06,
0.00238599,0.996971,0.000643355,
0.118786,0.804347,0.0768674,
0.696924,0.0212019,0.281874,
0.00986484,0.00194461,0.988191,
0.802376,0.0189916,0.178632,
0.908071,0.0917256,0.000203129,
0.675565,0.324289,0.000145094,
0.203277,0.79671,1.39581e-05,
0.00267139,0.99606,0.00126813,
0.162286,0.784727,0.052987,
0.487417,0.0528244,0.459758,
0.0451422,0.0278379,0.92702,
0.373821,0.624728,0.00145038,
0.637632,0.36233,3.7924e-05,
0.23584,0.764133,2.76267e-05,
0.369383,0.623866,0.00675074,
0.193064,0.286112,0.520824,
0.236487,0.00143479,0.762078,
0.976751,0.0170555,0.00619348,
0.91915,0.0806254,0.000225052,
0.335018,0.664982,4.57264e-07,
0.0130932,0.98683,7.69662e-05,
4.54032e-06,0.983807,0.0161889,
2.23489e-07,0.364652,0.635348,
5.16753e-05,0.00432709,0.995621,
0.0084305,9.58864e-05,0.991474,
0.901968,0.0125351,0.0854967,
0.941442,0.0585056,5.24104e-05,
0.780718,0.219281,8.1487e-07,
0.408668,0.591329,2.52085e-06,
0.0355086,0.96445,4.15613e-05,
0.000457739,0.992691,0.00685099,
0.000789051,0.452733,0.546478,
0.160498,0.00276899,0.836733,
0.983307,0.00074702,0.0159461,
0.99561,0.00410475,0.00028575,
0.973167,0.0268329,5.701e-07,
0.690518,0.309438,4.39588e-05,
0.027718,0.962472,0.00981024,
0.000400586,0.406247,0.593353,
0.000212998,0.00438658,0.9954,
0.0192307,0.836732,0.144038,
0.856661,0.127197,0.0161422,
0.951149,0.0463499,0.00250148,
0.257581,0.665986,0.0764333,
0.000762489,0.208569,0.790669,
0.00108606,0.886455,0.112459,
0.315399,0.0516318,0.632969,
0.984936,0.00493222,0.010132,
0.955511,0.0444783,1.03603e-05,
0.400692,0.599232,7.58954e-05,
0.000261171,0.985542,0.0141973,
1.62786e-06,0.321248,0.67875,
4.79474e-05,0.0339352,0.966017,
0.0175946,0.81226,0.170145,
0.952372,0.00700541,0.0406224,
0.990341,0.00964438,1.45449e-05,
0.944092,0.0557726,0.000135329,
0.482309,0.517151,0.000539703,
0.0186368,0.897221,0.0841419,
3.38756e-05,0.114032,0.885934,
0.000245915,0.980302,0.0194519,
0.0406482,0.787822,0.17153,
0.926705,0.00158983,0.071705,
0.102296,0.00106162,0.896642,
0.934781,0.0599097,0.00530919,
0.727725,0.27127,0.00100565,
0.0659694,0.933839,0.000191693,
0.0004713,0.972541,0.0269875,
0.174593,0.177384,0.648023,
0.940726,0.000271802,0.059002,
0.850312,0.0248848,0.124803,
0.42104,0.378141,0.200819,
0.0192928,0.733623,0.247085,
0.0122883,0.368915,0.618797,
0.728097,0.164091,0.107812,
0.608557,0.389298,0.00214546,
0.0244705,0.961827,0.0137027,
0.0430794,0.291834,0.665087,
0.820297,0.00117682,0.178526,
0.983781,0.00976609,0.00645264,
0.688616,0.247303,0.0640809,
0.0167577,0.4919,0.491342,
0.000930417,0.838337,0.160732,
1.76353e-06,0.443612,0.556387,
5.3915e-05,0.854315,0.145631,
0.00219403,0.193317,0.804489,
0.395775,0.323745,0.28048,
0.581664,0.417655,0.000681192,
0.3712,0.628583,0.000217796,
0.332543,0.663793,0.00366332,
0.222054,0.462857,0.315089,
0.241436,0.0164414,0.742123,
0.912731,0.0833732,0.00389573,
0.450745,0.549001,0.000253964,
0.00616795,0.956072,0.0377601,
0.00154408,0.156003,0.842453,
0.00384503,0.0028713,0.993284,
0.867937,0.0429764,0.0890867,
0.819297,0.180325,0.000377968,
0.488014,0.511768,0.00021845,
0.109012,0.890817,0.000170763,
